iter	Passed	Remaining
206	552	2115
207	555	2114
208	559	2116
209	561	2113
210	565	2113
211	569	2115
212	573	2117
213	576	2118
214	580	2118
215	583	2119
216	588	2122
217	593	2128
218	596	2125
219	599	2125
220	602	2124
221	607	2129
222	610	2126
223	613	2126
224	617	2126
225	620	2126
226	624	2127
227	628	2128
228	631	2126
229	635	2128
230	640	2131
231	644	2132
232	647	2133
233	651	2131
234	656	2135
235	659	2133
236	662	2132
237	665	2130
238	668	2129
239	672	2130
240	675	2128
241	679	2127
242	682	2126
243	686	2126
244	689	2126
245	693	2124
246	696	2124
247	701	2127
248	706	2129
249	712	2136
250	721	2151
251	737	2190
252	744	2198
253	750	2202
254	754	2205
255	762	2215
256	771	2230
257	780	2245
258	793	2270
259	803	2286
260	807	2286
261	811	2285
262	815	2285
263	820	2288
264	826	2292
265	833	2300
266	837	2300
267	846	2312
268	851	2313
269	854	2309
270	857	2308
271	861	2306
272	866	2307
273	869	2303
274	873	2302
275	882	2314
276	887	2315
277	890	2313
278	894	2310
279	899	2312
280	902	2308
281	905	2305
282	909	2303
283	913	2303
284	916	2299
285	919	2296
286	923	2293
287	926	2290
288	930	2288
289	933	2286
290	939	2288
291	943	2287
292	947	2285
293	950	2281
294	954	2280
295	957	2277
296	961	2274
297	966	2275
298	971	2278
299	974	2274
300	978	2271
301	981	2267
302	983	2263
303	986	2258
304	989	2253
305	995	2257
306	998	2253
307	1001	2250
308	1004	2246
309	1008	2244
310	1011	2241
311	1014	2237
312	1016	2231
313	1020	2228
314	1022	2223
315	1025	2220
316	1028	2215
317	1032	2213
318	1035	2211
319	1038	2207
320	1042	2205
321	1045	2201
322	1050	2201
323	1055	2202
324	1061	2204
325	1064	2200
326	1069	2200
327	1075	2203
328	1078	2198
329	1080	2194
330	1083	2189
331	1086	2185
332	1088	2180
333	1091	2176
334	1094	2171
335	1096	2166
336	1098	2161
337	1101	2157
338	1106	2156
339	1108	2151
340	1111	2147
341	1113	2142
342	1116	2138
343	1118	2133
344	1122	2130
345	1125	2126
346	1131	2128
347	1134	2126
348	1140	2127
349	1144	2126
350	1150	2127
351	1155	2126
352	1160	2126
353	1164	2125
354	1169	2125
355	1172	2121
356	1175	2116
357	1178	2112
358	1181	2108
359	1184	2105
360	1188	2102
361	1202	2118
362	1207	2119
363	1212	2117
364	1217	2118
365	1222	2117
366	1226	2115
367	1230	2112
368	1232	2108
369	1236	2105
370	1239	2101
371	1242	2097
372	1244	2092
373	1249	2090
374	1252	2087
375	1255	2083
376	1258	2079
377	1262	2077
378	1268	2078
379	1273	2077
380	1278	2076
381	1283	2076
382	1287	2074
383	1294	2076
384	1301	2079
385	1305	2075
386	1309	2073
387	1311	2069
388	1315	2066
389	1318	2061
390	1322	2059
391	1325	2055
392	1328	2051
393	1333	2051
394	1338	2049
395	1344	2050
396	1349	2049
397	1355	2050
398	1360	2049
399	1365	2047
400	1371	2049
401	1376	2047
402	1387	2055
403	1392	2053
404	1395	2049
405	1398	2045
406	1400	2040
407	1403	2036
408	1406	2031
409	1409	2028
410	1413	2026
411	1417	2023
412	1421	2020
413	1424	2017
414	1430	2015
415	1434	2013
416	1438	2010
417	1442	2008
418	1446	2006
419	1450	2002
420	1453	1999
421	1456	1994
422	1461	1992
423	1464	1990
424	1469	1987
425	1472	1984
426	1476	1981
427	1480	1978
428	1483	1974
429	1488	1973
430	1494	1972
431	1498	1970
432	1504	1970
433	1510	1970
434	1514	1967
435	1518	1964
436	1522	1960
437	1525	1957
438	1529	1954
439	1533	1951
440	1536	1947
441	1541	1945
442	1545	1943
443	1549	1940
444	1552	1936
445	1556	1932
446	1560	1930
447	1567	1931
448	1571	1928
449	1575	1925
450	1578	1921
451	1581	1917
452	1584	1913
453	1587	1909
454	1591	1905
455	1594	1901
456	1597	1897
457	1600	1893
458	1602	1888
459	1605	1884
460	1608	1880
461	1610	1875
462	1613	1871
463	1615	1866
464	1618	1862
465	1621	1858
466	1624	1853
467	1626	1849
468	1629	1844
469	1631	1840
470	1634	1835
471	1637	1831
472	1639	1827
473	1642	1822
474	1645	1818
475	1647	1814
476	1650	1809
477	1653	1805
478	1656	1801
479	1658	1797
480	1661	1792
481	1664	1788
482	1666	1784
483	1669	1780
484	1672	1776
485	1675	1771
486	1677	1767
487	1680	1763
488	1683	1759
489	1686	1755
490	1688	1750
491	1691	1746
492	1693	1741
493	1696	1737
494	1699	1733
495	1701	1729
496	1704	1724
497	1706	1720
498	1708	1715
499	1711	1711
500	1713	1707
501	1716	1702
502	1718	1698
503	1721	1693
504	1723	1689
505	1725	1684
506	1728	1680
507	1730	1675
508	1733	1671
509	1735	1667
510	1738	1663
511	1740	1658
512	1743	1654
513	1745	1650
514	1747	1646
515	1750	1642
516	1753	1637
517	1755	1633
518	1757	1628
519	1759	1624
520	1762	1620
521	1764	1615
522	1767	1611
523	1770	1607
524	1772	1603
525	1774	1599
526	1777	1595
527	1779	1590
528	1781	1586
529	1784	1582
530	1786	1578
531	1789	1573
532	1791	1569
533	1795	1566
534	1799	1563
535	1801	1559
536	1804	1555
537	1806	1551
538	1809	1547
539	1811	1543
540	1814	1539
541	1817	1535
542	1819	1531
543	1821	1527
544	1824	1523
545	1826	1519
546	1829	1514
547	1832	1511
548	1834	1507
549	1836	1502
550	1838	1498
551	1840	1493
552	1842	1489
553	1844	1484
554	1846	1480
555	1848	1476
556	1851	1472
557	1853	1468
558	1855	1464
559	1858	1459
560	1860	1455
561	1862	1451
562	1864	1447
563	1867	1443
564	1869	1439
565	1871	1434
566	1873	1430
567	1875	1426
568	1877	1422
569	1879	1417
570	1881	1413
571	1884	1410
572	1886	1406
573	1889	1402
574	1891	1398
575	1893	1393
576	1895	1389
577	1897	1385
578	1899	1381
579	1901	1377
580	1904	1373
581	1906	1369
582	1908	1365
583	1911	1361
584	1913	1357
585	1916	1353
586	1918	1349
587	1920	1345
588	1922	1341
589	1925	1337
590	1927	1333
591	1930	1330
592	1932	1326
593	1934	1322
594	1936	1318
595	1938	1313
596	1940	1309
597	1942	1306
598	1945	1302
599	1948	1298
600	1950	1295
601	1953	1291
602	1955	1287
603	1958	1283
604	1960	1280
605	1963	1276
606	1965	1272
607	1968	1268
608	1970	1265
609	1973	1261
610	1975	1257
611	1978	1254
612	1981	1250
613	1983	1247
614	1986	1243
615	1989	1239
616	1991	1236
617	1994	1233
618	1998	1229
619	2002	1227
620	2005	1223
621	2008	1220
622	2011	1217
623	2014	1214
624	2018	1211
625	2022	1208
626	2025	1204
627	2028	1201
628	2030	1197
629	2033	1194
630	2035	1190
631	2038	1186
632	2040	1183
633	2043	1179
634	2046	1176
635	2048	1172
636	2051	1169
637	2054	1165
638	2057	1162
639	2060	1159
640	2063	1155
641	2066	1152
642	2069	1149
643	2072	1145
644	2074	1141
645	2078	1138
646	2080	1135
647	2082	1131
648	2085	1127
649	2088	1124
650	2091	1121
651	2094	1117
652	2097	1114
653	2100	1111
654	2103	1108
655	2106	1104
656	2110	1101
657	2112	1098
658	2115	1094
659	2118	1091
660	2120	1087
661	2123	1084
662	2127	1081
663	2129	1077
664	2132	1074
665	2135	1070
666	2138	1067
667	2140	1063
668	2142	1060
669	2145	1056
670	2147	1052
671	2149	1049
672	2152	1045
673	2154	1042
674	2156	1038
675	2159	1034
676	2161	1031
677	2163	1027
678	2166	1024
679	2168	1020
680	2170	1016
681	2175	1014
682	2178	1011
683	2181	1007
684	2183	1004
685	2185	1000
686	2188	996
687	2190	993
688	2192	989
689	2195	986
690	2197	982
691	2199	978
692	2201	975
693	2203	971
694	2206	968
695	2208	964
696	2210	961
697	2213	957
698	2215	954
699	2217	950
700	2219	946
701	2222	943
702	2224	939
703	2226	936
704	2229	932
705	2231	929
706	2233	925
707	2236	922
708	2238	918
709	2240	915
710	2242	911
711	2245	908
712	2247	904
713	2249	901
714	2251	897
715	2254	894
716	2256	890
717	2258	887
718	2261	883
719	2263	880
720	2265	876
721	2267	873
722	2269	869
723	2271	866
724	2274	862
725	2276	859
726	2278	855
727	2281	852
728	2283	848
729	2285	845
730	2288	842
731	2290	838
732	2293	835
733	2296	832
734	2298	828
735	2301	825
736	2303	821
737	2305	818
738	2308	815
739	2310	811
740	2312	808
741	2315	805
742	2318	801
743	2320	798
744	2330	797
745	2332	794
746	2335	790
747	2337	787
748	2339	784
749	2341	780
750	2343	777
751	2346	773
752	2348	770
753	2350	766
754	2353	763
755	2355	760
756	2358	756
757	2360	753
758	2362	750
759	2366	747
760	2368	743
761	2371	740
762	2374	737
763	2376	734
764	2381	731
765	2384	728
766	2387	725
767	2389	721
768	2391	718
769	2394	715
770	2396	711
771	2398	708
772	2400	704
773	2402	701
774	2404	698
775	2406	694
776	2408	691
777	2410	687
778	2413	684
779	2415	681
780	2418	678
781	2420	674
782	2422	671
783	2424	667
784	2426	664
785	2429	661
786	2431	658
787	2433	654
788	2435	651
789	2437	648
790	2440	644
791	2442	641
792	2445	638
793	2447	634
794	2449	631
795	2451	628
796	2454	625
797	2456	621
798	2459	618
799	2461	615
800	2464	612
801	2466	608
802	2468	605
803	2471	602
804	2475	599
805	2480	597
806	2482	593
807	2485	590
808	2487	587
809	2489	584
810	2492	580
811	2494	577
812	2497	574
813	2499	571
814	2501	567
815	2504	564
816	2506	561
817	2508	558
818	2511	554
819	2513	551
820	2515	548
821	2517	545
822	2519	541
823	2521	538
824	2523	535
825	2526	532
826	2528	528
827	2530	525
828	2533	522
829	2535	519
830	2538	516
831	2540	512
832	2543	509
833	2546	506
834	2562	506
835	2572	504
836	2578	502
837	2580	498
838	2583	495
839	2586	492
840	2588	489
841	2591	486
842	2593	483
843	2595	479
844	2598	476
845	2600	473
846	2603	470
847	2605	467
848	2608	463
849	2611	460
850	2613	457
851	2615	454
852	2618	451
853	2620	448
854	2623	444
855	2625	441
856	2628	438
857	2630	435
858	2632	432
859	2635	428
860	2637	425
861	2640	422
862	2644	419
863	2647	416
864	2649	413
865	2652	410
866	2654	407
867	2657	404
868	2659	400
869	2661	397
870	2663	394
871	2666	391
872	2668	388
873	2671	385
874	2673	381
875	2675	378
876	2678	375
877	2680	372
878	2682	369
879	2685	366
880	2687	363
881	2690	359
882	2692	356
883	2694	353
884	2696	350
885	2699	347
886	2701	344
887	2704	341
888	2707	338
889	2710	334
890	2712	331
891	2714	328
892	2717	325
893	2720	322
894	2722	319
895	2724	316
896	2727	313
897	2729	310
898	2731	306
899	2733	303
900	2736	300
901	2739	297
902	2741	294
903	2744	291
904	2746	288
905	2748	285
906	2750	282
907	2753	278
908	2755	275
909	2757	272
910	2760	269
911	2762	266
912	2764	263
913	2767	260
914	2769	257
915	2772	254
916	2774	251
917	2776	248
918	2778	244
919	2780	241
920	2783	238
921	2786	235
922	2789	232
923	2791	229
924	2793	226
925	2796	223
926	2798	220
927	2800	217
928	2803	214
929	2805	211
930	2808	208
931	2810	205
932	2813	202
933	2817	199
934	2820	196
935	2822	192
936	2824	189
937	2827	186
938	2830	183
939	2832	180
940	2834	177
941	2837	174
942	2839	171
943	2842	168
944	2844	165
945	2846	162
946	2848	159
947	2851	156
948	2853	153
949	2856	150
950	2858	147
951	2860	144
952	2863	141
953	2865	138
954	2868	135
955	2870	132
956	2873	129
957	2875	126
958	2877	123
959	2880	120
960	2882	116
961	2884	113
962	2887	110
963	2889	107
964	2891	104
965	2893	101
966	2896	98
967	2898	95
968	2900	92
969	2903	89
970	2905	86
971	2907	83
972	2909	80
973	2912	77
974	2914	74
975	2917	71
976	2920	68
977	2922	65
978	2925	62
979	2927	59
980	2930	56
981	2932	53
982	2934	50
983	2937	47
984	2939	44
985	2942	41
986	2944	38
987	2946	35
988	2949	32
989	2951	29
990	2953	26
991	2956	23
992	2958	20
993	2960	17
994	2963	14
995	2965	11
996	2967	8
997	2970	5
998	2972	2
999	2974	0
