iter	MultiClass
238	0.4244216385
239	0.4231121551
240	0.4221615952
241	0.4207980654
242	0.4199909548
243	0.4193741466
244	0.4180714115
245	0.4162301315
246	0.4157406155
247	0.4148720074
248	0.4138120204
249	0.4126686716
250	0.4118042086
251	0.4103384513
252	0.4089743962
253	0.4082966624
254	0.4077332829
255	0.4071050109
256	0.4058816003
257	0.4045683955
258	0.4030160464
259	0.4025192007
260	0.4017735284
261	0.4008741526
262	0.3995920338
263	0.3990848717
264	0.3977336373
265	0.3972641478
266	0.3960196489
267	0.3950568905
268	0.393873849
269	0.3922893713
270	0.3918195556
271	0.3910482228
272	0.389852512
273	0.3894065335
274	0.3884234611
275	0.3871025053
276	0.3861397854
277	0.3849811835
278	0.3843982711
279	0.3837813975
280	0.382421188
281	0.3811103467
282	0.3797496782
283	0.3783667294
284	0.3773615736
285	0.3767304958
286	0.3762482348
287	0.37592523
288	0.3742893727
289	0.3726308696
290	0.3713024143
291	0.3699869378
292	0.3691681641
293	0.3687863482
294	0.3674200611
295	0.3662563982
296	0.3656582907
297	0.3646288547
298	0.3642943736
299	0.363817521
300	0.3621792368
301	0.3612410217
302	0.3603781178
303	0.3598832148
304	0.3590594407
305	0.3583595849
306	0.3572193665
307	0.3561386803
308	0.3548913781
309	0.3538261789
310	0.3527197041
311	0.3521888328
312	0.3512182465
313	0.3506858085
314	0.349354997
315	0.3480021195
316	0.3471441563
317	0.3454988267
318	0.3445499488
319	0.3436000324
320	0.3430149843
321	0.3424707923
322	0.3416631387
323	0.3406379026
324	0.339769909
325	0.3383835476
326	0.3374313393
327	0.3367735131
328	0.3361396266
329	0.33567853
330	0.335027659
331	0.3343611303
332	0.3335385205
333	0.3326897347
334	0.3320278221
335	0.3311345584
336	0.3298954869
337	0.3285950097
338	0.3279943781
339	0.3273685145
340	0.3267353202
341	0.3261281255
342	0.3254598012
343	0.3247006434
344	0.3237035491
345	0.3226829236
346	0.3218580932
347	0.3209250703
348	0.3196826347
349	0.318984113
350	0.318636071
351	0.317736993
352	0.3162837189
353	0.315794958
354	0.3149244204
355	0.3146738149
356	0.3139960247
357	0.3133277954
358	0.3127851783
359	0.3125413164
360	0.3119983372
361	0.3110591902
362	0.3103648933
363	0.3094110842
364	0.308545043
365	0.30780614
366	0.3071001078
367	0.3061519935
368	0.3056117148
369	0.3051604524
370	0.3044893856
371	0.3031928737
372	0.3023903741
373	0.3018831929
374	0.3011356805
375	0.3005579947
376	0.2999056309
377	0.2988951834
378	0.2985530524
379	0.2982479296
380	0.2978434549
381	0.2972643249
382	0.2964817926
383	0.2953988669
384	0.2943382793
385	0.2940310724
386	0.2935565882
387	0.2930385471
388	0.2926042809
389	0.2918858956
390	0.2907955123
391	0.2903314844
392	0.2894127736
393	0.2889100153
394	0.2881209914
395	0.2875194209
396	0.2867240221
397	0.2858255683
398	0.2854646134
399	0.2850932875
400	0.2847717563
401	0.284182044
402	0.2835678358
403	0.2825949863
404	0.2819628944
405	0.2815366491
406	0.280666581
407	0.2800284795
408	0.2792282952
409	0.2787835078
410	0.2782196972
411	0.2778319469
412	0.2772901734
413	0.2766541645
414	0.2760796939
415	0.2751667558
416	0.2742642131
417	0.2735254841
418	0.273176771
419	0.2724664007
420	0.2721908225
421	0.2715702164
422	0.2708359604
423	0.2703207272
424	0.2699472354
425	0.26946627
426	0.268822184
427	0.2681702588
428	0.268045552
429	0.2675808908
430	0.2668500223
431	0.2663470377
432	0.2660211141
433	0.2654382441
434	0.2647009651
435	0.2636819702
436	0.2628173396
437	0.2618828421
438	0.2615725487
439	0.2613684109
440	0.2608954444
441	0.2606001989
442	0.2601853359
443	0.2597733617
444	0.2594142531
445	0.2586049506
446	0.2580327048
447	0.2576342035
448	0.2573039022
449	0.2565548446
450	0.2553897231
451	0.2550114788
452	0.2546312865
453	0.2542664215
454	0.2535104823
455	0.2531299313
456	0.252802589
457	0.2524432845
458	0.251890417
459	0.2512345503
460	0.2506353133
461	0.2500326159
462	0.2496645818
463	0.2490418444
464	0.2486984626
465	0.2479549592
466	0.2473943323
467	0.2469654683
468	0.2463373971
469	0.2458773214
470	0.2450465054
471	0.2443004845
472	0.2440110025
473	0.2435068898
474	0.2426714906
475	0.2422751732
476	0.2420191807
477	0.2415703537
478	0.2409546842
479	0.2407204019
480	0.2403853518
481	0.2402127056
482	0.2399789663
483	0.2394501099
484	0.2391739976
485	0.2385639653
486	0.2381241094
487	0.2376092422
488	0.2372703185
489	0.236729606
490	0.2362911267
491	0.2358008804
492	0.2351126331
493	0.2346910123
494	0.2341742246
495	0.233669102
496	0.2330216345
497	0.2325841468
498	0.2319154931
499	0.2314462331
500	0.2307751304
501	0.2303837235
502	0.2299164636
503	0.2295148427
504	0.2291995854
505	0.2289851852
506	0.2285399595
507	0.2281743707
508	0.2276227148
509	0.2266933848
510	0.2261598904
511	0.2258588342
512	0.2254020172
513	0.2248164723
514	0.2241878729
515	0.2237152141
516	0.2233887942
517	0.2228189183
518	0.222454338
519	0.2220583711
520	0.2219120757
521	0.2214921022
522	0.2212591481
523	0.2209031243
524	0.2203914881
525	0.2199656815
526	0.2195364636
527	0.2190660945
528	0.2186047414
529	0.2183320905
530	0.217655651
531	0.2173955936
532	0.2169513646
533	0.2164822135
534	0.2162191822
535	0.2158831604
536	0.2152300913
537	0.2150119926
538	0.2146301606
539	0.2144417505
540	0.2142622051
541	0.2137448678
542	0.2130144392
543	0.2127748502
544	0.2125688746
545	0.2119623664
546	0.2115813953
547	0.2110148503
548	0.2108094152
549	0.2106131298
550	0.2103026468
551	0.2100468479
552	0.2096761772
553	0.2093141817
554	0.2090269265
555	0.2084567966
556	0.2082381345
557	0.2078057897
558	0.2073258011
559	0.2070299622
560	0.2066514472
561	0.2064319465
562	0.2060635459
563	0.2055063661
564	0.2052883538
565	0.204849125
566	0.2047106905
567	0.2040399312
568	0.2036262871
569	0.2033228886
570	0.2031313559
571	0.2025373111
572	0.2019391554
573	0.2015667259
574	0.2010545312
575	0.200747997
576	0.2005252179
577	0.2002139347
578	0.199990938
579	0.199740409
580	0.1996241571
581	0.1993313903
582	0.1990947421
583	0.1987082723
584	0.1983470821
585	0.1979375502
586	0.1976383453
587	0.1972598762
588	0.1969046688
589	0.1967617916
590	0.1963765407
591	0.1959475104
592	0.1955320616
593	0.1950944855
594	0.1948089041
595	0.1945809939
596	0.1940097634
597	0.1936124566
598	0.1934575607
599	0.1928972713
600	0.19271612
601	0.1922929785
602	0.1917774222
603	0.1915575256
604	0.1908658734
605	0.1906028811
606	0.1904142606
607	0.1899978628
608	0.189738049
609	0.189548174
610	0.1892189422
611	0.1887062098
612	0.1884716194
613	0.188146341
614	0.1878530044
615	0.1873333487
616	0.1870450364
617	0.1868201849
618	0.1867197505
619	0.1863171569
620	0.1860054219
621	0.1856620421
622	0.1851756684
623	0.1847631359
624	0.1842958448
625	0.1840657939
626	0.1839542798
627	0.1836520985
628	0.1834354001
629	0.182916869
630	0.1826032891
631	0.1822649396
632	0.1820033092
633	0.1815074731
634	0.1812700924
635	0.1808212873
636	0.1806142093
637	0.1804030254
638	0.1800664668
639	0.1798955242
640	0.1796106072
641	0.1793408987
642	0.1790353419
643	0.1788868425
644	0.1785402777
645	0.1781232081
646	0.1778874905
647	0.1776038017
648	0.1774325162
649	0.1770952114
650	0.1769989524
651	0.1765922475
652	0.1763097372
653	0.1760823218
654	0.1757094098
655	0.1752900185
656	0.1750556875
657	0.1748336835
658	0.1746426123
659	0.1744030263
660	0.1739084892
661	0.1737478288
662	0.1733078071
663	0.173080926
664	0.1727698898
665	0.1725718235
666	0.1722016964
667	0.1720912456
668	0.1719194386
669	0.1716510757
670	0.1714403556
671	0.1712698994
672	0.1710612004
673	0.1707254824
674	0.1704879141
675	0.170313369
676	0.1701942112
677	0.1698737272
678	0.1695402131
679	0.1694270057
680	0.1690567834
681	0.1687605333
682	0.1683463093
683	0.168099448
684	0.1676849899
685	0.16744451
686	0.1672678124
687	0.1670487679
688	0.1666946744
689	0.1665132525
690	0.1663061534
691	0.1658587247
692	0.1657268436
693	0.1654385202
694	0.1652463586
695	0.165103155
696	0.1647631281
697	0.1644771908
698	0.1643250261
699	0.1640175017
700	0.1637924728
701	0.1634270055
702	0.1630518604
703	0.1628087866
704	0.1623349232
705	0.1621327169
706	0.1620106987
707	0.1617757581
708	0.1616322828
709	0.1613522
710	0.1611095111
711	0.1608017534
712	0.1606078913
713	0.1603583845
714	0.1600920895
715	0.159680898
716	0.1594100982
717	0.1591153501
718	0.1587491526
719	0.1584826149
720	0.1583264484
721	0.1580164512
722	0.1576535903
723	0.1573353448
724	0.1570286935
725	0.1568157079
726	0.1566300391
727	0.1563579095
728	0.15612932
729	0.1558961983
730	0.1557304213
731	0.1554187868
732	0.1551651112
733	0.1549492697
734	0.1547502852
735	0.1544160666
736	0.1542579614
737	0.154092047
738	0.153903562
739	0.1535416847
740	0.1533084287
741	0.1531599452
742	0.1529750976
743	0.1528539979
744	0.1526467216
745	0.1523601839
746	0.1520757266
747	0.1519985802
748	0.1518677584
749	0.1515501849
750	0.1512584168
751	0.1509910564
752	0.1507715083
753	0.1503540286
754	0.1500745976
755	0.1499136511
756	0.149729201
757	0.1495312751
758	0.1493497962
759	0.1490832473
760	0.1487894506
761	0.148600939
762	0.1481960007
763	0.1479658124
764	0.1477549611
765	0.1475446345
766	0.1471838421
767	0.1469890078
768	0.146547187
769	0.1463744475
770	0.1461778312
771	0.1460022452
772	0.1456535673
773	0.145277317
774	0.1450511348
775	0.1447384216
776	0.1444640554
777	0.1442267423
778	0.1440136763
779	0.1438158901
780	0.1435777449
781	0.1434421246
782	0.1432440253
783	0.1431332941
784	0.1428642334
785	0.1426792584
786	0.1425104333
787	0.1423526003
788	0.1421935891
789	0.1421113797
790	0.1419981457
791	0.1419179764
792	0.1416087133
793	0.1414720987
794	0.1412697103
795	0.1409980143
796	0.1407989496
797	0.1406737442
798	0.1404299299
799	0.1403449579
800	0.1401253588
801	0.1398559823
802	0.1394705996
803	0.1393313497
804	0.1392477681
805	0.139130973
806	0.1388877593
807	0.1387358385
808	0.1385218851
809	0.1384006129
810	0.1382624454
811	0.1380566855
812	0.1377499333
813	0.1376307207
814	0.1375025334
815	0.1373250918
816	0.1371342924
817	0.137010502
818	0.1369052684
819	0.1367439315
820	0.1365304978
821	0.1363882522
822	0.1362865753
823	0.1361136045
824	0.1360276962
825	0.1358616949
826	0.1356944017
827	0.1355168294
828	0.1353294529
829	0.1350867407
830	0.1348978219
831	0.1347459136
832	0.1345573856
833	0.1343882788
834	0.1342739112
835	0.1340433978
836	0.133767836
837	0.1336988752
838	0.1334869173
839	0.1333159213
840	0.1331987917
841	0.1330502547
842	0.132862218
843	0.1327775906
844	0.1326487961
845	0.132505759
846	0.1324020207
847	0.1322776085
848	0.1321680094
849	0.1320693375
850	0.1318775555
851	0.1316515608
852	0.1315068031
853	0.1313020037
854	0.1311425524
855	0.1309906781
856	0.1307053004
857	0.1304170468
858	0.1301221458
859	0.1299463906
860	0.1298125119
861	0.1294609461
862	0.1293428434
863	0.1292081119
864	0.1291122736
865	0.1289395086
866	0.1286556678
867	0.1285300719
868	0.1284384362
869	0.1283993332
870	0.1283206487
871	0.1280580348
872	0.1278836257
873	0.1277109176
874	0.1275184535
875	0.1272596796
876	0.1270477503
877	0.1268524177
878	0.1266774401
879	0.1264887256
880	0.1263515163
881	0.1261844408
882	0.1260667711
883	0.1259321192
884	0.1257765716
885	0.125504146
886	0.1253368881
887	0.1252154742
888	0.1250350709
889	0.1248210214
890	0.1247015784
891	0.1245845914
892	0.1244429655
893	0.1242790829
894	0.1240631795
895	0.1238556469
896	0.1237019083
897	0.1235280388
898	0.1234175892
899	0.1233686413
900	0.1232460376
901	0.1230030586
902	0.122777971
903	0.122576455
904	0.1224664497
905	0.1223555518
906	0.1222035278
907	0.1220945925
908	0.1219807027
909	0.1218298467
910	0.1217240855
911	0.1215620297
912	0.12144045
913	0.1213741304
914	0.1212125105
915	0.1210407233
916	0.1209454796
917	0.1208028066
918	0.120722213
919	0.1206268865
920	0.1203599642
921	0.1201187859
922	0.1200331153
923	0.1198566061
924	0.1197588554
925	0.1194843416
926	0.1191760793
927	0.1189543049
928	0.1187052976
929	0.1185593583
930	0.1184415436
931	0.1183257043
932	0.1182460269
933	0.1180698962
934	0.1179515818
935	0.1177717017
936	0.1176598417
937	0.1174582295
938	0.1173493881
939	0.1172077831
940	0.11710064
941	0.1169246973
942	0.1167771492
943	0.1166132033
944	0.1165418456
945	0.1164584265
946	0.1163495067
947	0.1162051186
948	0.1161221274
949	0.1158736788
950	0.1157194495
951	0.1155173268
952	0.1154138084
953	0.1152657422
954	0.1150980097
955	0.114967186
956	0.1147737512
957	0.1146195534
958	0.1144158944
959	0.1142793298
960	0.1141209964
961	0.1140407369
962	0.1138787438
963	0.1137179691
964	0.1136144789
965	0.1134185729
966	0.1133086464
967	0.1132046971
968	0.1131048457
969	0.112913891
970	0.1127643386
971	0.1125792784
972	0.1125115618
973	0.1123938854
974	0.1122290842
975	0.1121294312
976	0.1119942794
977	0.1119102993
978	0.1117700994
979	0.111588822
980	0.111437669
981	0.1113845385
982	0.111263015
983	0.1110791673
984	0.1109930717
985	0.110886353
986	0.1108098453
987	0.1106530815
988	0.1104591743
989	0.1103001144
990	0.110254115
991	0.1099504214
992	0.1098014301
993	0.1096706183
994	0.1095399621
995	0.1094040877
996	0.109330957
997	0.1092769962
998	0.1091343019
999	0.1090166398
